anio,entidad,edad_quinquenal,sexo,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,fecha
2022,MORELOS,1 a 4 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,1 a 4 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,10 a 14 años,Masculino,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,10 a 14 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,10 a 14 años,Femenino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2022-12-31
2022,MORELOS,10 a 14 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,15 a 19 años,Masculino,25.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,6.0,2022-12-31
2022,MORELOS,15 a 19 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,15 a 19 años,Femenino,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2022-12-31
2022,MORELOS,15 a 19 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,20 a 24 años,Masculino,21.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,7.0,2022-12-31
2022,MORELOS,20 a 24 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,20 a 24 años,Femenino,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,2022-12-31
2022,MORELOS,20 a 24 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,25 a 29 años,Masculino,32.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,11.0,2022-12-31
2022,MORELOS,25 a 29 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,25 a 29 años,Femenino,13.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,25 a 29 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,30 a 34 años,Masculino,32.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2022-12-31
2022,MORELOS,30 a 34 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,30 a 34 años,Femenino,8.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2022-12-31
2022,MORELOS,30 a 34 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,35 a 39 años,Masculino,29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,2022-12-31
2022,MORELOS,35 a 39 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,35 a 39 años,Femenino,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2022-12-31
2022,MORELOS,35 a 39 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,40 a 44 años,Masculino,34.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2022-12-31
2022,MORELOS,40 a 44 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,40 a 44 años,Femenino,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,40 a 44 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,45 a 49 años,Masculino,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,MORELOS,45 a 49 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,45 a 49 años,Femenino,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,45 a 49 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,5 a 9 años,Masculino,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,5 a 9 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,5 a 9 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,5 a 9 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,50 a 54 años,Masculino,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022-12-31
2022,MORELOS,50 a 54 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,50 a 54 años,Femenino,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,50 a 54 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,55 a 59 años,Masculino,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2022-12-31
2022,MORELOS,55 a 59 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,55 a 59 años,Femenino,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,MORELOS,55 a 59 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,60 a 64 años,Masculino,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,60 a 64 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,60 a 64 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,60 a 64 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,65 a 69 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2022-12-31
2022,MORELOS,65 a 69 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,65 a 69 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,70 a 74 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,MORELOS,70 a 74 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,70 a 74 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,Menores de 1 año,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,Menores de 1 año,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,Menores de 1 año,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,Menores de 1 año,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,MORELOS,No especificado,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,No especificado,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,MORELOS,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,MORELOS,No especificado,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022-12-31
2022,NAYARIT,1 a 4 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022-12-31
2022,NAYARIT,1 a 4 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,10 a 14 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NAYARIT,10 a 14 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,10 a 14 años,Femenino,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,10 a 14 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,15 a 19 años,Masculino,13.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,2022-12-31
2022,NAYARIT,15 a 19 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,15 a 19 años,Femenino,8.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,15 a 19 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,20 a 24 años,Masculino,9.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,2022-12-31
2022,NAYARIT,20 a 24 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,20 a 24 años,Femenino,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,20 a 24 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,25 a 29 años,Masculino,13.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NAYARIT,25 a 29 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,25 a 29 años,Femenino,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NAYARIT,25 a 29 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,30 a 34 años,Masculino,12.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2022-12-31
2022,NAYARIT,30 a 34 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,30 a 34 años,Femenino,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NAYARIT,30 a 34 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,35 a 39 años,Masculino,9.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2022-12-31
2022,NAYARIT,35 a 39 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,35 a 39 años,Femenino,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,35 a 39 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,40 a 44 años,Masculino,16.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,40 a 44 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,40 a 44 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,40 a 44 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,45 a 49 años,Masculino,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2022-12-31
2022,NAYARIT,45 a 49 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,45 a 49 años,Femenino,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,45 a 49 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,5 a 9 años,Masculino,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,5 a 9 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,5 a 9 años,Femenino,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,5 a 9 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,50 a 54 años,Masculino,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,50 a 54 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,50 a 54 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NAYARIT,50 a 54 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,55 a 59 años,Masculino,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NAYARIT,55 a 59 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,55 a 59 años,Femenino,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,55 a 59 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,60 a 64 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,60 a 64 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,60 a 64 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,60 a 64 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,65 a 69 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NAYARIT,65 a 69 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,65 a 69 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,70 a 74 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,70 a 74 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,70 a 74 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,70 a 74 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,80 a 84 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,80 a 84 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,80 a 84 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NAYARIT,No especificado,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,No especificado,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NAYARIT,No especificado,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NAYARIT,No especificado,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2022-12-31
2022,NUEVO LEON,1 a 4 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2022-12-31
2022,NUEVO LEON,1 a 4 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,10 a 14 años,Masculino,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2022-12-31
2022,NUEVO LEON,10 a 14 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,10 a 14 años,Femenino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2022-12-31
2022,NUEVO LEON,10 a 14 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,100 y mas,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2022-12-31
2022,NUEVO LEON,100 y mas,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,100 y mas,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,100 y mas,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,15 a 19 años,Masculino,12.0,0.0,5.0,3.0,6.0,3.0,1.0,0.0,0.0,36.0,2022-12-31
2022,NUEVO LEON,15 a 19 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,15 a 19 años,Femenino,4.0,2.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,10.0,2022-12-31
2022,NUEVO LEON,15 a 19 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,20 a 24 años,Masculino,10.0,0.0,9.0,0.0,3.0,13.0,1.0,1.0,3.0,84.0,2022-12-31
2022,NUEVO LEON,20 a 24 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,20 a 24 años,Femenino,3.0,0.0,0.0,3.0,2.0,9.0,0.0,2.0,0.0,11.0,2022-12-31
2022,NUEVO LEON,20 a 24 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,25 a 29 años,Masculino,10.0,0.0,7.0,1.0,3.0,18.0,3.0,0.0,3.0,81.0,2022-12-31
2022,NUEVO LEON,25 a 29 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,25 a 29 años,Femenino,2.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,21.0,2022-12-31
2022,NUEVO LEON,25 a 29 años,No especificado,0.0,,0.0,,0.0,1.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,30 a 34 años,Masculino,7.0,1.0,3.0,1.0,2.0,9.0,2.0,1.0,1.0,33.0,2022-12-31
2022,NUEVO LEON,30 a 34 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,30 a 34 años,Femenino,3.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,19.0,2022-12-31
2022,NUEVO LEON,30 a 34 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,35 a 39 años,Masculino,12.0,0.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,30.0,2022-12-31
2022,NUEVO LEON,35 a 39 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,35 a 39 años,Femenino,2.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,2022-12-31
2022,NUEVO LEON,35 a 39 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,40 a 44 años,Masculino,12.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,21.0,2022-12-31
2022,NUEVO LEON,40 a 44 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,40 a 44 años,Femenino,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NUEVO LEON,40 a 44 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,45 a 49 años,Masculino,10.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,19.0,2022-12-31
2022,NUEVO LEON,45 a 49 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,45 a 49 años,Femenino,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2022-12-31
2022,NUEVO LEON,45 a 49 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,5 a 9 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022-12-31
2022,NUEVO LEON,5 a 9 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,5 a 9 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,5 a 9 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,50 a 54 años,Masculino,8.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,2022-12-31
2022,NUEVO LEON,50 a 54 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,50 a 54 años,Femenino,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NUEVO LEON,50 a 54 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,55 a 59 años,Masculino,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2022-12-31
2022,NUEVO LEON,55 a 59 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,55 a 59 años,Femenino,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,55 a 59 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,60 a 64 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,60 a 64 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,60 a 64 años,Femenino,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2022-12-31
2022,NUEVO LEON,60 a 64 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,65 a 69 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,65 a 69 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,65 a 69 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,65 a 69 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,70 a 74 años,Masculino,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,70 a 74 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,70 a 74 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,75 a 79 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,75 a 79 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,75 a 79 años,Femenino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,75 a 79 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,NUEVO LEON,Menores de 1 año,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,NUEVO LEON,Menores de 1 año,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,NUEVO LEON,Menores de 1 año,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,NUEVO LEON,Menores de 1 año,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,OAXACA,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-12-31
2022,OAXACA,1 a 4 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,OAXACA,1 a 4 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31
2022,OAXACA,1 a 4 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,OAXACA,10 a 14 años,Masculino,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2022-12-31
2022,OAXACA,10 a 14 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,OAXACA,10 a 14 años,Femenino,7.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2022-12-31
2022,OAXACA,10 a 14 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,OAXACA,15 a 19 años,Masculino,26.0,4.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,6.0,2022-12-31
2022,OAXACA,15 a 19 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,OAXACA,15 a 19 años,Femenino,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2022-12-31
2022,OAXACA,15 a 19 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,OAXACA,20 a 24 años,Masculino,25.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,2022-12-31
2022,OAXACA,20 a 24 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,OAXACA,20 a 24 años,Femenino,9.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,2022-12-31
2022,OAXACA,20 a 24 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,OAXACA,25 a 29 años,Masculino,42.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,2022-12-31
2022,OAXACA,25 a 29 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,OAXACA,25 a 29 años,Femenino,12.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2022-12-31
2022,OAXACA,25 a 29 años,No especificado,0.0,,0.0,,0.0,0.0,0.0,,,0.0,2022-12-31
2022,OAXACA,30 a 34 años,Masculino,38.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,2022-12-31
2022,OAXACA,30 a 34 años,Intersexual,0.0,,,,,,,,,,2022-12-31
2022,OAXACA,30 a 34 años,Femenino,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2022-12-31
